"State","Date","VMT"
"TN",2018-07-05,237.3870968
"TN",2018-07-06,237.3870968
"TN",2018-07-07,237.3870968
"TN",2018-07-08,237.3870968
"TN",2018-07-09,237.3870968
"TN",2018-07-10,237.3870968
"TN",2018-07-11,237.3870968
"TN",2018-07-12,237.3870968
"TN",2018-07-13,237.3870968
"TN",2018-07-14,237.3870968
"TN",2018-07-15,237.3870968
"TN",2018-07-16,237.3870968
"TN",2018-07-17,237.3870968
"TN",2018-07-18,237.3870968
"TN",2018-07-19,237.3870968
"TN",2018-07-20,237.3870968
"TN",2018-07-21,237.3870968
"TN",2018-07-22,237.3870968
"TN",2018-07-23,237.3870968
"TN",2018-07-24,237.3870968
"TN",2018-07-25,237.3870968
"TN",2018-07-26,237.3870968
"TN",2018-07-27,237.3870968
"TN",2018-07-28,237.3870968
"TN",2018-07-29,237.3870968
"TN",2018-07-30,237.3870968
"TN",2018-07-31,237.3870968
"TN",2018-08-01,212.6451613
"TN",2018-08-02,212.6451613
"TN",2018-08-03,212.6451613
"TN",2018-08-04,212.6451613
"TN",2018-08-05,212.6451613
"TN",2018-08-06,212.6451613
"TN",2018-08-07,212.6451613
"TN",2018-08-08,212.6451613
"TN",2018-08-09,212.6451613
"TN",2018-08-10,212.6451613
"TN",2018-08-11,212.6451613
"TN",2018-08-12,212.6451613
"TN",2018-08-13,212.6451613
"TN",2018-08-14,212.6451613
"TN",2018-08-15,212.6451613
"TN",2018-08-16,212.6451613
"TN",2018-08-17,212.6451613
"TN",2018-08-18,212.6451613
"TN",2018-08-19,212.6451613
"TN",2018-08-20,212.6451613
"TN",2018-08-21,212.6451613
"TN",2018-08-22,212.6451613
"TN",2018-08-23,212.6451613
"TN",2018-08-24,212.6451613
"TN",2018-08-25,212.6451613
"TN",2018-08-26,212.6451613
"TN",2018-08-27,212.6451613
"TN",2018-08-28,212.6451613
"TN",2018-08-29,212.6451613
"TN",2018-08-30,212.6451613
"TN",2018-08-31,212.6451613
"TN",2018-09-01,204.3666667
"TN",2018-09-02,204.3666667
"TN",2018-09-03,204.3666667
"TN",2018-09-04,204.3666667
"TN",2018-09-05,204.3666667
"TN",2018-09-06,204.3666667
"TN",2018-09-07,204.3666667
"TN",2018-09-08,204.3666667
"TN",2018-09-09,204.3666667
"TN",2018-09-10,204.3666667
"TN",2018-09-11,204.3666667
"TN",2018-09-12,204.3666667
"TN",2018-09-13,204.3666667
"TN",2018-09-14,204.3666667
"TN",2018-09-15,204.3666667
"TN",2018-09-16,204.3666667
"TN",2018-09-17,204.3666667
"TN",2018-09-18,204.3666667
"TN",2018-09-19,204.3666667
"TN",2018-09-20,204.3666667
"TN",2018-09-21,204.3666667
"TN",2018-09-22,204.3666667
"TN",2018-09-23,204.3666667
"TN",2018-09-24,204.3666667
"TN",2018-09-25,204.3666667
"TN",2018-09-26,204.3666667
"TN",2018-09-27,204.3666667
"TN",2018-09-28,204.3666667
"TN",2018-09-29,204.3666667
"TN",2018-09-30,204.3666667
"TN",2018-10-01,212.8709677
"TN",2018-10-02,212.8709677
"TN",2018-10-03,212.8709677
"TN",2018-10-04,212.8709677
"TN",2018-10-05,212.8709677
"TN",2018-10-06,212.8709677
"TN",2018-10-07,212.8709677
"TN",2018-10-08,212.8709677
"TN",2018-10-09,212.8709677
"TN",2018-10-10,212.8709677
"TN",2018-10-11,212.8709677
"TN",2018-10-12,212.8709677
"TN",2018-10-13,212.8709677
"TN",2018-10-14,212.8709677
"TN",2018-10-15,212.8709677
"TN",2018-10-16,212.8709677
"TN",2018-10-17,212.8709677
"TN",2018-10-18,212.8709677
"TN",2018-10-19,212.8709677
"TN",2018-10-20,212.8709677
"TN",2018-10-21,212.8709677
"TN",2018-10-22,212.8709677
"TN",2018-10-23,212.8709677
"TN",2018-10-24,212.8709677
"TN",2018-10-25,212.8709677
"TN",2018-10-26,212.8709677
"TN",2018-10-27,212.8709677
"TN",2018-10-28,212.8709677
"TN",2018-10-29,212.8709677
"TN",2018-10-30,212.8709677
"TN",2018-10-31,212.8709677
"TN",2018-11-01,203.1666667
"TN",2018-11-02,203.1666667
"TN",2018-11-03,203.1666667
"TN",2018-11-04,203.1666667
"TN",2018-11-05,203.1666667
"TN",2018-11-06,203.1666667
"TN",2018-11-07,203.1666667
"TN",2018-11-08,203.1666667
"TN",2018-11-09,203.1666667
"TN",2018-11-10,203.1666667
"TN",2018-11-11,203.1666667
"TN",2018-11-12,203.1666667
"TN",2018-11-13,203.1666667
"TN",2018-11-14,203.1666667
"TN",2018-11-15,203.1666667
"TN",2018-11-16,203.1666667
"TN",2018-11-17,203.1666667
"TN",2018-11-18,203.1666667
"TN",2018-11-19,203.1666667
"TN",2018-11-20,203.1666667
"TN",2018-11-21,203.1666667
"TN",2018-11-22,203.1666667
"TN",2018-11-23,203.1666667
"TN",2018-11-24,203.1666667
"TN",2018-11-25,203.1666667
"TN",2018-11-26,203.1666667
"TN",2018-11-27,203.1666667
"TN",2018-11-28,203.1666667
"TN",2018-11-29,203.1666667
"TN",2018-11-30,203.1666667
"TN",2018-12-01,208.1290323
"TN",2018-12-02,208.1290323
"TN",2018-12-03,208.1290323
"TN",2018-12-04,208.1290323
"TN",2018-12-05,208.1290323
"TN",2018-12-06,208.1290323
"TN",2018-12-07,208.1290323
"TN",2018-12-08,208.1290323
"TN",2018-12-09,208.1290323
"TN",2018-12-10,208.1290323
"TN",2018-12-11,208.1290323
"TN",2018-12-12,208.1290323
"TN",2018-12-13,208.1290323
"TN",2018-12-14,208.1290323
"TN",2018-12-15,208.1290323
"TN",2018-12-16,208.1290323
"TN",2018-12-17,208.1290323
"TN",2018-12-18,208.1290323
"TN",2018-12-19,208.1290323
"TN",2018-12-20,208.1290323
"TN",2018-12-21,208.1290323
"TN",2018-12-22,208.1290323
"TN",2018-12-23,208.1290323
"TN",2018-12-24,208.1290323
"TN",2018-12-25,208.1290323
"TN",2018-12-26,208.1290323
"TN",2018-12-27,208.1290323
"TN",2018-12-28,208.1290323
"TN",2018-12-29,208.1290323
"TN",2018-12-30,208.1290323
"TN",2018-12-31,208.1290323
"TN",2019-01-01,200.8709677
"TN",2019-01-02,200.8709677
"TN",2019-01-03,200.8709677
"TN",2019-01-04,200.8709677
"TN",2019-01-05,200.8709677
"TN",2019-01-06,200.8709677
"TN",2019-01-07,200.8709677
"TN",2019-01-08,200.8709677
"TN",2019-01-09,200.8709677
"TN",2019-01-10,200.8709677
"TN",2019-01-11,200.8709677
"TN",2019-01-12,200.8709677
"TN",2019-01-13,200.8709677
"TN",2019-01-14,200.8709677
"TN",2019-01-15,200.8709677
"TN",2019-01-16,200.8709677
"TN",2019-01-17,200.8709677
"TN",2019-01-18,200.8709677
"TN",2019-01-19,200.8709677
"TN",2019-01-20,200.8709677
"TN",2019-01-21,200.8709677
"TN",2019-01-22,200.8709677
"TN",2019-01-23,200.8709677
"TN",2019-01-24,200.8709677
"TN",2019-01-25,200.8709677
"TN",2019-01-26,200.8709677
"TN",2019-01-27,200.8709677
"TN",2019-01-28,200.8709677
"TN",2019-01-29,200.8709677
"TN",2019-01-30,200.8709677
"TN",2019-01-31,200.8709677
"TN",2019-02-01,196.8571429
"TN",2019-02-02,196.8571429
"TN",2019-02-03,196.8571429
"TN",2019-02-04,196.8571429
"TN",2019-02-05,196.8571429
"TN",2019-02-06,196.8571429
"TN",2019-02-07,196.8571429
"TN",2019-02-08,196.8571429
"TN",2019-02-09,196.8571429
"TN",2019-02-10,196.8571429
"TN",2019-02-11,196.8571429
"TN",2019-02-12,196.8571429
"TN",2019-02-13,196.8571429
"TN",2019-02-14,196.8571429
"TN",2019-02-15,196.8571429
"TN",2019-02-16,196.8571429
"TN",2019-02-17,196.8571429
"TN",2019-02-18,196.8571429
"TN",2019-02-19,196.8571429
"TN",2019-02-20,196.8571429
"TN",2019-02-21,196.8571429
"TN",2019-02-22,196.8571429
"TN",2019-02-23,196.8571429
"TN",2019-02-24,196.8571429
"TN",2019-02-25,196.8571429
"TN",2019-02-26,196.8571429
"TN",2019-02-27,196.8571429
"TN",2019-02-28,196.8571429
"TN",2019-03-01,227.483871
"TN",2019-03-02,227.483871
"TN",2019-03-03,227.483871
"TN",2019-03-04,227.483871
"TN",2019-03-05,227.483871
"TN",2019-03-06,227.483871
"TN",2019-03-07,227.483871
"TN",2019-03-08,227.483871
"TN",2019-03-09,227.483871
"TN",2019-03-10,227.483871
"TN",2019-03-11,227.483871
"TN",2019-03-12,227.483871
"TN",2019-03-13,227.483871
"TN",2019-03-14,227.483871
"TN",2019-03-15,227.483871
"TN",2019-03-16,227.483871
"TN",2019-03-17,227.483871
"TN",2019-03-18,227.483871
"TN",2019-03-19,227.483871
"TN",2019-03-20,227.483871
"TN",2019-03-21,227.483871
"TN",2019-03-22,227.483871
"TN",2019-03-23,227.483871
"TN",2019-03-24,227.483871
"TN",2019-03-25,227.483871
"TN",2019-03-26,227.483871
"TN",2019-03-27,227.483871
"TN",2019-03-28,227.483871
"TN",2019-03-29,227.483871
"TN",2019-03-30,227.483871
"TN",2019-03-31,227.483871
"TN",2019-04-01,238.3333333
"TN",2019-04-02,238.3333333
"TN",2019-04-03,238.3333333
"TN",2019-04-04,238.3333333
"TN",2019-04-05,238.3333333
"TN",2019-04-06,238.3333333
"TN",2019-04-07,238.3333333
"TN",2019-04-08,238.3333333
"TN",2019-04-09,238.3333333
"TN",2019-04-10,238.3333333
"TN",2019-04-11,238.3333333
"TN",2019-04-12,238.3333333
"TN",2019-04-13,238.3333333
"TN",2019-04-14,238.3333333
"TN",2019-04-15,238.3333333
"TN",2019-04-16,238.3333333
"TN",2019-04-17,238.3333333
"TN",2019-04-18,238.3333333
"TN",2019-04-19,238.3333333
"TN",2019-04-20,238.3333333
"TN",2019-04-21,238.3333333
"TN",2019-04-22,238.3333333
"TN",2019-04-23,238.3333333
"TN",2019-04-24,238.3333333
"TN",2019-04-25,238.3333333
"TN",2019-04-26,238.3333333
"TN",2019-04-27,238.3333333
"TN",2019-04-28,238.3333333
"TN",2019-04-29,238.3333333
"TN",2019-04-30,238.3333333
"TN",2019-05-01,233.7096774
"TN",2019-05-02,233.7096774
"TN",2019-05-03,233.7096774
"TN",2019-05-04,233.7096774
"TN",2019-05-05,233.7096774
"TN",2019-05-06,233.7096774
"TN",2019-05-07,233.7096774
"TN",2019-05-08,233.7096774
"TN",2019-05-09,233.7096774
"TN",2019-05-10,233.7096774
"TN",2019-05-11,233.7096774
"TN",2019-05-12,233.7096774
"TN",2019-05-13,233.7096774
"TN",2019-05-14,233.7096774
"TN",2019-05-15,233.7096774
"TN",2019-05-16,233.7096774
"TN",2019-05-17,233.7096774
"TN",2019-05-18,233.7096774
"TN",2019-05-19,233.7096774
"TN",2019-05-20,233.7096774
"TN",2019-05-21,233.7096774
"TN",2019-05-22,233.7096774
"TN",2019-05-23,233.7096774
"TN",2019-05-24,233.7096774
"TN",2019-05-25,233.7096774
"TN",2019-05-26,233.7096774
"TN",2019-05-27,233.7096774
"TN",2019-05-28,233.7096774
"TN",2019-05-29,233.7096774
"TN",2019-05-30,233.7096774
"TN",2019-05-31,233.7096774
"TN",2019-06-01,246.5
"TN",2019-06-02,246.5
"TN",2019-06-03,246.5
"TN",2019-06-04,246.5
"TN",2019-06-05,246.5
"TN",2019-06-06,246.5
"TN",2019-06-07,246.5
"TN",2019-06-08,246.5
"TN",2019-06-09,246.5
"TN",2019-06-10,246.5
"TN",2019-06-11,246.5
"TN",2019-06-12,246.5
"TN",2019-06-13,246.5
"TN",2019-06-14,246.5
"TN",2019-06-15,246.5
"TN",2019-06-16,246.5
"TN",2019-06-17,246.5
"TN",2019-06-18,246.5
"TN",2019-06-19,246.5
"TN",2019-06-20,246.5
"TN",2019-06-21,246.5
"TN",2019-06-22,246.5
"TN",2019-06-23,246.5
"TN",2019-06-24,246.5
"TN",2019-06-25,246.5
"TN",2019-06-26,246.5
"TN",2019-06-27,246.5
"TN",2019-06-28,246.5
"TN",2019-06-29,246.5
"TN",2019-06-30,246.5
"TN",2019-07-01,250.8387097
"TN",2019-07-02,250.8387097
"TN",2019-07-03,250.8387097
"TN",2019-07-04,250.8387097
"TN",2019-07-05,250.8387097
"TN",2019-07-06,250.8387097
"TN",2019-07-07,250.8387097
"TN",2019-07-08,250.8387097
"TN",2019-07-09,250.8387097
"TN",2019-07-10,250.8387097
"TN",2019-07-11,250.8387097
"TN",2019-07-12,250.8387097
"TN",2019-07-13,250.8387097
"TN",2019-07-14,250.8387097
"TN",2019-07-15,250.8387097
"TN",2019-07-16,250.8387097
"TN",2019-07-17,250.8387097
"TN",2019-07-18,250.8387097
"TN",2019-07-19,250.8387097
"TN",2019-07-20,250.8387097
"TN",2019-07-21,250.8387097
"TN",2019-07-22,250.8387097
"TN",2019-07-23,250.8387097
"TN",2019-07-24,250.8387097
"TN",2019-07-25,250.8387097
"TN",2019-07-26,250.8387097
"TN",2019-07-27,250.8387097
"TN",2019-07-28,250.8387097
"TN",2019-07-29,250.8387097
"TN",2019-07-30,250.8387097
"TN",2019-07-31,250.8387097
"TN",2019-08-01,226.1935484
"TN",2019-08-02,226.1935484
"TN",2019-08-03,226.1935484
"TN",2019-08-04,226.1935484
"TN",2019-08-05,226.1935484
"TN",2019-08-06,226.1935484
"TN",2019-08-07,226.1935484
"TN",2019-08-08,226.1935484
"TN",2019-08-09,226.1935484
"TN",2019-08-10,226.1935484
"TN",2019-08-11,226.1935484
"TN",2019-08-12,226.1935484
"TN",2019-08-13,226.1935484
"TN",2019-08-14,226.1935484
"TN",2019-08-15,226.1935484
"TN",2019-08-16,226.1935484
"TN",2019-08-17,226.1935484
"TN",2019-08-18,226.1935484
"TN",2019-08-19,226.1935484
"TN",2019-08-20,226.1935484
"TN",2019-08-21,226.1935484
"TN",2019-08-22,226.1935484
"TN",2019-08-23,226.1935484
"TN",2019-08-24,226.1935484
"TN",2019-08-25,226.1935484
"TN",2019-08-26,226.1935484
"TN",2019-08-27,226.1935484
"TN",2019-08-28,226.1935484
"TN",2019-08-29,226.1935484
"TN",2019-08-30,226.1935484
"TN",2019-08-31,226.1935484
"TN",2019-09-01,226.0333333
"TN",2019-09-02,226.0333333
"TN",2019-09-03,226.0333333
"TN",2019-09-04,226.0333333
"TN",2019-09-05,226.0333333
"TN",2019-09-06,226.0333333
"TN",2019-09-07,226.0333333
"TN",2019-09-08,226.0333333
"TN",2019-09-09,226.0333333
"TN",2019-09-10,226.0333333
"TN",2019-09-11,226.0333333
"TN",2019-09-12,226.0333333
"TN",2019-09-13,226.0333333
"TN",2019-09-14,226.0333333
"TN",2019-09-15,226.0333333
"TN",2019-09-16,226.0333333
"TN",2019-09-17,226.0333333
"TN",2019-09-18,226.0333333
"TN",2019-09-19,226.0333333
"TN",2019-09-20,226.0333333
"TN",2019-09-21,226.0333333
"TN",2019-09-22,226.0333333
"TN",2019-09-23,226.0333333
"TN",2019-09-24,226.0333333
"TN",2019-09-25,226.0333333
"TN",2019-09-26,226.0333333
"TN",2019-09-27,226.0333333
"TN",2019-09-28,226.0333333
"TN",2019-09-29,226.0333333
"TN",2019-09-30,226.0333333
"TN",2019-10-01,219.4516129
"TN",2019-10-02,219.4516129
"TN",2019-10-03,219.4516129
"TN",2019-10-04,219.4516129
"TN",2019-10-05,219.4516129
"TN",2019-10-06,219.4516129
"TN",2019-10-07,219.4516129
"TN",2019-10-08,219.4516129
"TN",2019-10-09,219.4516129
"TN",2019-10-10,219.4516129
"TN",2019-10-11,219.4516129
"TN",2019-10-12,219.4516129
"TN",2019-10-13,219.4516129
"TN",2019-10-14,219.4516129
"TN",2019-10-15,219.4516129
"TN",2019-10-16,219.4516129
"TN",2019-10-17,219.4516129
"TN",2019-10-18,219.4516129
"TN",2019-10-19,219.4516129
"TN",2019-10-20,219.4516129
"TN",2019-10-21,219.4516129
"TN",2019-10-22,219.4516129
"TN",2019-10-23,219.4516129
"TN",2019-10-24,219.4516129
"TN",2019-10-25,219.4516129
"TN",2019-10-26,219.4516129
"TN",2019-10-27,219.4516129
"TN",2019-10-28,219.4516129
"TN",2019-10-29,219.4516129
"TN",2019-10-30,219.4516129
"TN",2019-10-31,219.4516129
"TN",2019-11-01,213.8666667
"TN",2019-11-02,213.8666667
"TN",2019-11-03,213.8666667
"TN",2019-11-04,213.8666667
"TN",2019-11-05,213.8666667
"TN",2019-11-06,213.8666667
"TN",2019-11-07,213.8666667
"TN",2019-11-08,213.8666667
"TN",2019-11-09,213.8666667
"TN",2019-11-10,213.8666667
"TN",2019-11-11,213.8666667
"TN",2019-11-12,213.8666667
"TN",2019-11-13,213.8666667
"TN",2019-11-14,213.8666667
"TN",2019-11-15,213.8666667
"TN",2019-11-16,213.8666667
"TN",2019-11-17,213.8666667
"TN",2019-11-18,213.8666667
"TN",2019-11-19,213.8666667
"TN",2019-11-20,213.8666667
"TN",2019-11-21,213.8666667
"TN",2019-11-22,213.8666667
"TN",2019-11-23,213.8666667
"TN",2019-11-24,213.8666667
"TN",2019-11-25,213.8666667
"TN",2019-11-26,213.8666667
"TN",2019-11-27,213.8666667
"TN",2019-11-28,213.8666667
"TN",2019-11-29,213.8666667
"TN",2019-11-30,213.8666667
"TN",2019-12-01,230.7419355
"TN",2019-12-02,230.7419355
"TN",2019-12-03,230.7419355
"TN",2019-12-04,230.7419355
"TN",2019-12-05,230.7419355
"TN",2019-12-06,230.7419355
"TN",2019-12-07,230.7419355
"TN",2019-12-08,230.7419355
"TN",2019-12-09,230.7419355
"TN",2019-12-10,230.7419355
"TN",2019-12-11,230.7419355
"TN",2019-12-12,230.7419355
"TN",2019-12-13,230.7419355
"TN",2019-12-14,230.7419355
"TN",2019-12-15,230.7419355
"TN",2019-12-16,230.7419355
"TN",2019-12-17,230.7419355
"TN",2019-12-18,230.7419355
"TN",2019-12-19,230.7419355
"TN",2019-12-20,230.7419355
"TN",2019-12-21,230.7419355
"TN",2019-12-22,230.7419355
"TN",2019-12-23,230.7419355
"TN",2019-12-24,230.7419355
"TN",2019-12-25,230.7419355
"TN",2019-12-26,230.7419355
"TN",2019-12-27,230.7419355
"TN",2019-12-28,230.7419355
"TN",2019-12-29,230.7419355
"TN",2019-12-30,230.7419355
"TN",2019-12-31,230.7419355
"TX",2016-02-08,676.9310345
"TX",2016-02-09,676.9310345
"TX",2016-02-10,676.9310345
"TX",2016-02-11,676.9310345
"TX",2016-02-12,676.9310345
"TX",2016-02-13,676.9310345
"TX",2016-02-14,676.9310345
"TX",2016-02-15,676.9310345
"TX",2016-02-16,676.9310345
"TX",2016-02-17,676.9310345
"TX",2016-02-18,676.9310345
"TX",2016-02-19,676.9310345
"TX",2016-02-20,676.9310345
"TX",2016-02-21,676.9310345
"TX",2016-02-22,676.9310345
"TX",2016-02-23,676.9310345
"TX",2016-02-24,676.9310345
"TX",2016-02-25,676.9310345
"TX",2016-02-26,676.9310345
"TX",2016-02-27,676.9310345
"TX",2016-02-28,676.9310345
"TX",2016-02-29,676.9310345
"TX",2016-03-01,738.4516129
"TX",2016-03-02,738.4516129
"TX",2016-03-03,738.4516129
"TX",2016-03-04,738.4516129
"TX",2016-03-05,738.4516129
"TX",2016-03-06,738.4516129
"TX",2016-03-07,738.4516129
"TX",2016-03-08,738.4516129
"TX",2016-03-09,738.4516129
"TX",2016-03-10,738.4516129
"TX",2016-03-11,738.4516129
"TX",2016-03-12,738.4516129
"TX",2016-03-13,738.4516129
"TX",2016-03-14,738.4516129
"TX",2016-03-15,738.4516129
"TX",2016-03-16,738.4516129
"TX",2016-03-17,738.4516129
"TX",2016-03-18,738.4516129
"TX",2016-03-19,738.4516129
"TX",2016-03-20,738.4516129
"TX",2016-03-21,738.4516129
"TX",2016-03-22,738.4516129
"TX",2016-03-23,738.4516129
"TX",2016-03-24,738.4516129
"TX",2016-03-25,738.4516129
"TX",2016-03-26,738.4516129
"TX",2016-03-27,738.4516129
"TX",2016-03-28,738.4516129
"TX",2016-03-29,738.4516129
"TX",2016-03-30,738.4516129
"TX",2016-03-31,738.4516129
"TX",2016-04-01,726.7
"TX",2016-04-02,726.7
"TX",2016-04-03,726.7
"TX",2016-04-04,726.7
"TX",2016-04-05,726.7
"TX",2016-04-06,726.7
"TX",2016-04-07,726.7
"TX",2016-04-08,726.7
"TX",2016-04-09,726.7
"TX",2016-04-10,726.7
"TX",2016-04-11,726.7
"TX",2016-04-12,726.7
"TX",2016-04-13,726.7
"TX",2016-04-14,726.7
"TX",2016-04-15,726.7
"TX",2016-04-16,726.7
"TX",2016-04-17,726.7
"TX",2016-04-18,726.7
"TX",2016-04-19,726.7
"TX",2016-04-20,726.7
"TX",2016-04-21,726.7
"TX",2016-04-22,726.7
"TX",2016-04-23,726.7
"TX",2016-04-24,726.7
"TX",2016-04-25,726.7
"TX",2016-04-26,726.7
"TX",2016-04-27,726.7
"TX",2016-04-28,726.7
"TX",2016-04-29,726.7
"TX",2016-04-30,726.7
"TX",2016-05-01,739.6451613
"TX",2016-05-02,739.6451613
"TX",2016-05-03,739.6451613
"TX",2016-05-04,739.6451613
"TX",2016-05-05,739.6451613
"TX",2016-05-06,739.6451613
"TX",2016-05-07,739.6451613
"TX",2016-05-08,739.6451613
"TX",2016-05-09,739.6451613
"TX",2016-05-10,739.6451613
"TX",2016-05-11,739.6451613
"TX",2016-05-12,739.6451613
"TX",2016-05-13,739.6451613
"TX",2016-05-14,739.6451613
"TX",2016-05-15,739.6451613
"TX",2016-05-16,739.6451613
"TX",2016-05-17,739.6451613
"TX",2016-05-18,739.6451613
"TX",2016-05-19,739.6451613
"TX",2016-05-20,739.6451613
"TX",2016-05-21,739.6451613
"TX",2016-05-22,739.6451613
"TX",2016-05-23,739.6451613
"TX",2016-05-24,739.6451613
"TX",2016-05-25,739.6451613
"TX",2016-05-26,739.6451613
"TX",2016-05-27,739.6451613
"TX",2016-05-28,739.6451613
"TX",2016-05-29,739.6451613
"TX",2016-05-30,739.6451613
"TX",2016-05-31,739.6451613
"TX",2016-06-01,738
"TX",2016-06-02,738
"TX",2016-06-03,738
"TX",2016-06-04,738
"TX",2016-06-05,738
"TX",2016-06-06,738
"TX",2016-06-07,738
"TX",2016-06-08,738
"TX",2016-06-09,738
"TX",2016-06-10,738
"TX",2016-06-11,738
"TX",2016-06-12,738
"TX",2016-06-13,738
"TX",2016-06-14,738
"TX",2016-06-15,738
"TX",2016-06-16,738
"TX",2016-06-17,738
"TX",2016-06-18,738
"TX",2016-06-19,738
"TX",2016-06-20,738
"TX",2016-06-21,738
"TX",2016-06-22,738
"TX",2016-06-23,738
"TX",2016-06-24,738
"TX",2016-06-25,738
"TX",2016-06-26,738
"TX",2016-06-27,738
"TX",2016-06-28,738
"TX",2016-06-29,738
"TX",2016-06-30,738
"TX",2016-07-01,754.2258065
"TX",2016-07-02,754.2258065
"TX",2016-07-03,754.2258065
"TX",2016-07-04,754.2258065
"TX",2016-07-05,754.2258065
"TX",2016-07-06,754.2258065
"TX",2016-07-07,754.2258065
"TX",2016-07-08,754.2258065
"TX",2016-07-09,754.2258065
"TX",2016-07-10,754.2258065
"TX",2016-07-11,754.2258065
"TX",2016-07-12,754.2258065
"TX",2016-07-13,754.2258065
"TX",2016-07-14,754.2258065
"TX",2016-07-15,754.2258065
"TX",2016-07-16,754.2258065
"TX",2016-07-17,754.2258065
"TX",2016-07-18,754.2258065
"TX",2016-07-19,754.2258065
"TX",2016-07-20,754.2258065
"TX",2016-07-21,754.2258065
"TX",2016-07-22,754.2258065
"TX",2016-07-23,754.2258065
"TX",2016-07-24,754.2258065
"TX",2016-07-25,754.2258065
"TX",2016-07-26,754.2258065
"TX",2016-07-27,754.2258065
"TX",2016-07-28,754.2258065
"TX",2016-07-29,754.2258065
"TX",2016-07-30,754.2258065
"TX",2016-07-31,754.2258065
"TX",2016-08-01,722.9354839
"TX",2016-08-02,722.9354839
"TX",2016-08-03,722.9354839
"TX",2016-08-04,722.9354839
"TX",2016-08-05,722.9354839
"TX",2016-08-06,722.9354839
"TX",2016-08-07,722.9354839
"TX",2016-08-08,722.9354839
"TX",2016-08-09,722.9354839
"TX",2016-08-10,722.9354839
"TX",2016-08-11,722.9354839
"TX",2016-08-12,722.9354839
"TX",2016-08-13,722.9354839
"TX",2016-08-14,722.9354839
"TX",2016-08-15,722.9354839
"TX",2016-08-16,722.9354839
"TX",2016-08-17,722.9354839
"TX",2016-08-18,722.9354839
"TX",2016-08-19,722.9354839
"TX",2016-08-20,722.9354839
"TX",2016-08-21,722.9354839
"TX",2016-08-22,722.9354839
"TX",2016-08-23,722.9354839
"TX",2016-08-24,722.9354839
"TX",2016-08-25,722.9354839
"TX",2016-08-26,722.9354839
"TX",2016-08-27,722.9354839
"TX",2016-08-28,722.9354839
"TX",2016-08-29,722.9354839
"TX",2016-08-30,722.9354839
"TX",2016-08-31,722.9354839
"TX",2016-09-01,732.0666667
"TX",2016-09-02,732.0666667
"TX",2016-09-03,732.0666667
"TX",2016-09-04,732.0666667
"TX",2016-09-05,732.0666667
"TX",2016-09-06,732.0666667
"TX",2016-09-07,732.0666667
"TX",2016-09-08,732.0666667
"TX",2016-09-09,732.0666667
"TX",2016-09-10,732.0666667
"TX",2016-09-11,732.0666667
"TX",2016-09-12,732.0666667
"TX",2016-09-13,732.0666667
"TX",2016-09-14,732.0666667
"TX",2016-09-15,732.0666667
"TX",2016-09-16,732.0666667
"TX",2016-09-17,732.0666667
"TX",2016-09-18,732.0666667
"TX",2016-09-19,732.0666667
"TX",2016-09-20,732.0666667
"TX",2016-09-21,732.0666667
"TX",2016-09-22,732.0666667
"TX",2016-09-23,732.0666667
"TX",2016-09-24,732.0666667
"TX",2016-09-25,732.0666667
"TX",2016-09-26,732.0666667
"TX",2016-09-27,732.0666667
"TX",2016-09-28,732.0666667
"TX",2016-09-29,732.0666667
"TX",2016-09-30,732.0666667
"TX",2016-10-01,728.1935484
"TX",2016-10-02,728.1935484
"TX",2016-10-03,728.1935484
"TX",2016-10-04,728.1935484
"TX",2016-10-05,728.1935484
"TX",2016-10-06,728.1935484
"TX",2016-10-07,728.1935484
"TX",2016-10-08,728.1935484
"TX",2016-10-09,728.1935484
"TX",2016-10-10,728.1935484
"TX",2016-10-11,728.1935484
"TX",2016-10-12,728.1935484
"TX",2016-10-13,728.1935484
"TX",2016-10-14,728.1935484
"TX",2016-10-15,728.1935484
"TX",2016-10-16,728.1935484
"TX",2016-10-17,728.1935484
"TX",2016-10-18,728.1935484
"TX",2016-10-19,728.1935484
"TX",2016-10-20,728.1935484
"TX",2016-10-21,728.1935484
"TX",2016-10-22,728.1935484
"TX",2016-10-23,728.1935484
"TX",2016-10-24,728.1935484
"TX",2016-10-25,728.1935484
"TX",2016-10-26,728.1935484
"TX",2016-10-27,728.1935484
"TX",2016-10-28,728.1935484
"TX",2016-10-29,728.1935484
"TX",2016-10-30,728.1935484
"TX",2016-10-31,728.1935484
"TX",2016-11-01,717.2333333
"TX",2016-11-02,717.2333333
"TX",2016-11-03,717.2333333
"TX",2016-11-04,717.2333333
"TX",2016-11-05,717.2333333
"TX",2016-11-06,717.2333333
"TX",2016-11-07,717.2333333
"TX",2016-11-08,717.2333333
"TX",2016-11-09,717.2333333
"TX",2016-11-10,717.2333333
"TX",2016-11-11,717.2333333
"TX",2016-11-12,717.2333333
"TX",2016-11-13,717.2333333
"TX",2016-11-14,717.2333333
"TX",2016-11-15,717.2333333
"TX",2016-11-16,717.2333333
"TX",2016-11-17,717.2333333
"TX",2016-11-18,717.2333333
"TX",2016-11-19,717.2333333
"TX",2016-11-20,717.2333333
"TX",2016-11-21,717.2333333
"TX",2016-11-22,717.2333333
"TX",2016-11-23,717.2333333
"TX",2016-11-24,717.2333333
"TX",2016-11-25,717.2333333
"TX",2016-11-26,717.2333333
